shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
e57d64d9-e764-42f3-ae10-f8d355d4db97,3,42.096340,-79.241290,279.045786003132
e57d64d9-e764-42f3-ae10-f8d355d4db97,4,42.096260,-79.241910,330.96897333890973
e57d64d9-e764-42f3-ae10-f8d355d4db97,5,42.095540,-79.246040,681.011331127967
e57d64d9-e764-42f3-ae10-f8d355d4db97,6,42.095450,-79.246630,730.7101931328021
e57d64d9-e764-42f3-ae10-f8d355d4db97,7,42.095001,-79.249314,957.7265969924196
e57d64d9-e764-42f3-ae10-f8d355d4db97,8,42.095000,-79.249320,958.2332801882143
e57d64d9-e764-42f3-ae10-f8d355d4db97,9,42.094930,-79.249740,993.7511171724453
e57d64d9-e764-42f3-ae10-f8d355d4db97,10,42.094740,-79.251170,1113.6180936398048
e57d64d9-e764-42f3-ae10-f8d355d4db97,11,42.094280,-79.253950,1348.6330051676077
e57d64d9-e764-42f3-ae10-f8d355d4db97,12,42.094210,-79.254190,1369.9105773910992
e57d64d9-e764-42f3-ae10-f8d355d4db97,13,42.094140,-79.254770,1418.3961837617876
e57d64d9-e764-42f3-ae10-f8d355d4db97,14,42.093800,-79.256820,1591.7191252353496
e57d64d9-e764-42f3-ae10-f8d355d4db97,15,42.093240,-79.260550,1905.7267968796884
e57d64d9-e764-42f3-ae10-f8d355d4db97,16,42.093170,-79.261180,1958.2894359448874
e57d64d9-e764-42f3-ae10-f8d355d4db97,17,42.093140,-79.261170,1961.7258221690593
e57d64d9-e764-42f3-ae10-f8d355d4db97,18,42.093140,-79.261160,1962.5509520512755
e57d64d9-e764-42f3-ae10-f8d355d4db97,19,42.097020,-79.261830,2397.5152140140026
e57d64d9-e764-42f3-ae10-f8d355d4db97,20,42.097000,-79.262100,2419.90309098239
e57d64d9-e764-42f3-ae10-f8d355d4db97,21,42.096990,-79.263840,2563.471269965456
e57d64d9-e764-42f3-ae10-f8d355d4db97,22,42.098810,-79.263810,2765.861452256721
e57d64d9-e764-42f3-ae10-f8d355d4db97,23,42.099910,-79.263820,2888.178823084667
e57d64d9-e764-42f3-ae10-f8d355d4db97,24,42.099920,-79.264338,2930.9365632366344
e57d64d9-e764-42f3-ae10-f8d355d4db97,25,42.099920,-79.264340,2931.0954009533575
e57d64d9-e764-42f3-ae10-f8d355d4db97,26,42.099940,-79.265300,3010.330604401014
e57d64d9-e764-42f3-ae10-f8d355d4db97,27,42.099210,-79.265300,3091.5030129711854
e57d64d9-e764-42f3-ae10-f8d355d4db97,28,42.099000,-79.265270,3114.98479429476
e57d64d9-e764-42f3-ae10-f8d355d4db97,29,42.098670,-79.265190,3152.2680768297973
e57d64d9-e764-42f3-ae10-f8d355d4db97,30,42.097990,-79.264940,3230.6436372132703
e57d64d9-e764-42f3-ae10-f8d355d4db97,31,42.097750,-79.264870,3257.948260868118
e57d64d9-e764-42f3-ae10-f8d355d4db97,32,42.097440,-79.264840,3292.507490185572
e57d64d9-e764-42f3-ae10-f8d355d4db97,33,42.096980,-79.264850,3343.663881160738
e57d64d9-e764-42f3-ae10-f8d355d4db97,34,42.096990,-79.265760,3418.7543817462697
e57d64d9-e764-42f3-ae10-f8d355d4db97,35,42.096980,-79.265760,3419.866332548168
e57d64d9-e764-42f3-ae10-f8d355d4db97,36,42.096990,-79.265760,3420.9782833500662
e57d64d9-e764-42f3-ae10-f8d355d4db97,37,42.096970,-79.267630,3575.28425573311
e57d64d9-e764-42f3-ae10-f8d355d4db97,38,42.097030,-79.269460,3726.421162067409
e57d64d9-e764-42f3-ae10-f8d355d4db97,39,42.097070,-79.272510,3978.1095646823155
e57d64d9-e764-42f3-ae10-f8d355d4db97,40,42.097120,-79.274690,4158.062568399567
e57d64d9-e764-42f3-ae10-f8d355d4db97,41,42.097140,-79.276260,4287.618898701292
e57d64d9-e764-42f3-ae10-f8d355d4db97,42,42.097190,-79.278760,4493.963192769897
e57d64d9-e764-42f3-ae10-f8d355d4db97,43,42.097230,-79.281550,4724.202622407192
e57d64d9-e764-42f3-ae10-f8d355d4db97,44,42.097300,-79.285440,5045.251639528848
e57d64d9-e764-42f3-ae10-f8d355d4db97,45,42.097380,-79.287380,5205.563232701091
e57d64d9-e764-42f3-ae10-f8d355d4db97,46,42.097380,-79.289070,5345.0008603649
e57d64d9-e764-42f3-ae10-f8d355d4db97,47,42.097420,-79.290830,5490.282066272845
e57d64d9-e764-42f3-ae10-f8d355d4db97,48,42.097490,-79.292710,5645.591100353149
e57d64d9-e764-42f3-ae10-f8d355d4db97,49,42.097540,-79.293670,5724.992992182121
e57d64d9-e764-42f3-ae10-f8d355d4db97,50,42.097620,-79.294410,5786.69295940524
e57d64d9-e764-42f3-ae10-f8d355d4db97,51,42.097740,-79.295060,5841.957603692353
e57d64d9-e764-42f3-ae10-f8d355d4db97,52,42.097430,-79.295050,5876.437951454706
e57d64d9-e764-42f3-ae10-f8d355d4db97,53,42.095940,-79.295100,6042.169974137015
e57d64d9-e764-42f3-ae10-f8d355d4db97,54,42.095940,-79.294550,6087.550114145888
e57d64d9-e764-42f3-ae10-f8d355d4db97,55,42.095840,-79.294080,6127.89223980425
e57d64d9-e764-42f3-ae10-f8d355d4db97,56,42.095020,-79.294040,6219.131917600477
e57d64d9-e764-42f3-ae10-f8d355d4db97,57,42.094950,-79.293990,6227.941303932941
e57d64d9-e764-42f3-ae10-f8d355d4db97,58,42.094930,-79.293920,6234.13040496332
e57d64d9-e764-42f3-ae10-f8d355d4db97,59,42.094920,-79.293790,6244.914272710732
e57d64d9-e764-42f3-ae10-f8d355d4db97,60,42.094930,-79.292950,6314.232151291496
e57d64d9-e764-42f3-ae10-f8d355d4db97,61,42.094930,-79.292960,6315.057257885345
e57d64d9-e764-42f3-ae10-f8d355d4db97,62,42.094950,-79.289690,6584.876236888155
e57d64d9-e764-42f3-ae10-f8d355d4db97,63,42.094850,-79.289500,6604.0963517011205
e57d64d9-e764-42f3-ae10-f8d355d4db97,64,42.094840,-79.288220,6709.71599078097
e57d64d9-e764-42f3-ae10-f8d355d4db97,65,42.095560,-79.288650,6797.285774557774
e57d64d9-e764-42f3-ae10-f8d355d4db97,66,42.095670,-79.288750,6812.040001193948
e57d64d9-e764-42f3-ae10-f8d355d4db97,67,42.095730,-79.288870,6823.979205238353
e57d64d9-e764-42f3-ae10-f8d355d4db97,68,42.095740,-79.289205,6851.616906725047
e57d64d9-e764-42f3-ae10-f8d355d4db97,69,42.095740,-79.289210,6852.054501993543
e57d64d9-e764-42f3-ae10-f8d355d4db97,70,42.095730,-79.290200,6933.746586050794
e57d64d9-e764-42f3-ae10-f8d355d4db97,71,42.095790,-79.290400,6951.546161172391
e57d64d9-e764-42f3-ae10-f8d355d4db97,72,42.096000,-79.290850,6995.40784727013
e57d64d9-e764-42f3-ae10-f8d355d4db97,73,42.096720,-79.290860,7075.472556526181
e57d64d9-e764-42f3-ae10-f8d355d4db97,74,42.097420,-79.290830,7153.348459538349
e57d64d9-e764-42f3-ae10-f8d355d4db97,75,42.097490,-79.292710,7308.657493618653
e57d64d9-e764-42f3-ae10-f8d355d4db97,76,42.097540,-79.293670,7388.059385447625
e57d64d9-e764-42f3-ae10-f8d355d4db97,77,42.097660,-79.294630,7468.382354289261
e57d64d9-e764-42f3-ae10-f8d355d4db97,78,42.097820,-79.295490,7541.534828406996
e57d64d9-e764-42f3-ae10-f8d355d4db97,79,42.097970,-79.296080,7592.992034932151
e57d64d9-e764-42f3-ae10-f8d355d4db97,80,42.098520,-79.298020,7764.340097256021
e57d64d9-e764-42f3-ae10-f8d355d4db97,81,42.098670,-79.298490,7806.55281027335
e57d64d9-e764-42f3-ae10-f8d355d4db97,82,42.098910,-79.299300,7878.513752896196
e57d64d9-e764-42f3-ae10-f8d355d4db97,83,42.099050,-79.299940,7933.564143341543
e57d64d9-e764-42f3-ae10-f8d355d4db97,84,42.098884,-79.300018,7953.092768102492
e57d64d9-e764-42f3-ae10-f8d355d4db97,85,42.098880,-79.300020,7953.586513543762
e57d64d9-e764-42f3-ae10-f8d355d4db97,86,42.098750,-79.300070,7968.618991127171
e57d64d9-e764-42f3-ae10-f8d355d4db97,87,42.097530,-79.300060,8104.279497989804
e57d64d9-e764-42f3-ae10-f8d355d4db97,88,42.097520,-79.299900,8117.527411062834
e57d64d9-e764-42f3-ae10-f8d355d4db97,89,42.097520,-79.299840,8122.477848452787
e57d64d9-e764-42f3-ae10-f8d355d4db97,90,42.098320,-79.299840,8211.433912639406
e57d64d9-e764-42f3-ae10-f8d355d4db97,91,42.098340,-79.299160,8267.582212144278
e57d64d9-e764-42f3-ae10-f8d355d4db97,92,42.098620,-79.299120,8298.891257336907
e57d64d9-e764-42f3-ae10-f8d355d4db97,93,42.098627,-79.299117,8299.73544575529
e57d64d9-e764-42f3-ae10-f8d355d4db97,94,42.098830,-79.299040,8323.157153065376
e57d64d9-e764-42f3-ae10-f8d355d4db97,95,42.098910,-79.299300,8346.379901292848
e57d64d9-e764-42f3-ae10-f8d355d4db97,96,42.099110,-79.300220,8425.47561036616
e57d64d9-e764-42f3-ae10-f8d355d4db97,97,42.099170,-79.300630,8459.954386567784
e57d64d9-e764-42f3-ae10-f8d355d4db97,98,42.099230,-79.301200,8507.453185489005
e57d64d9-e764-42f3-ae10-f8d355d4db97,99,42.099250,-79.301610,8541.353281249849
e57d64d9-e764-42f3-ae10-f8d355d4db97,100,42.099160,-79.302490,8614.64422588451
e57d64d9-e764-42f3-ae10-f8d355d4db97,101,42.099070,-79.303000,8657.895591501156
e57d64d9-e764-42f3-ae10-f8d355d4db97,102,42.098640,-79.304830,8816.270736800723
e57d64d9-e764-42f3-ae10-f8d355d4db97,103,42.098280,-79.304680,8858.1704071276
e57d64d9-e764-42f3-ae10-f8d355d4db97,104,42.097930,-79.304630,8897.30671619085
e57d64d9-e764-42f3-ae10-f8d355d4db97,105,42.097290,-79.304610,8969.60235301042
e57d64d9-e764-42f3-ae10-f8d355d4db97,106,42.097930,-79.304630,9040.786333237495
e57d64d9-e764-42f3-ae10-f8d355d4db97,107,42.098280,-79.304680,9079.922642300744
e57d64d9-e764-42f3-ae10-f8d355d4db97,108,42.098640,-79.304830,9121.82231262762
e57d64d9-e764-42f3-ae10-f8d355d4db97,109,42.098380,-79.306260,9243.296406720714
e57d64d9-e764-42f3-ae10-f8d355d4db97,110,42.097970,-79.308910,9466.640976481463
e57d64d9-e764-42f3-ae10-f8d355d4db97,111,42.097850,-79.309630,9527.52600540203
e57d64d9-e764-42f3-ae10-f8d355d4db97,112,42.097770,-79.310200,9575.388861825066
e57d64d9-e764-42f3-ae10-f8d355d4db97,113,42.097700,-79.310910,9634.483692578833
e57d64d9-e764-42f3-ae10-f8d355d4db97,114,42.097650,-79.311750,9704.012291979538
e57d64d9-e764-42f3-ae10-f8d355d4db97,115,42.097630,-79.312590,9773.35395557606
e57d64d9-e764-42f3-ae10-f8d355d4db97,116,42.097650,-79.313230,9826.205331002928
e57d64d9-e764-42f3-ae10-f8d355d4db97,117,42.097720,-79.314570,9937.038467175815
e57d64d9-e764-42f3-ae10-f8d355d4db97,118,42.098030,-79.318460,10259.835799887249
e57d64d9-e764-42f3-ae10-f8d355d4db97,119,42.098080,-79.319400,10337.591023099212
e57d64d9-e764-42f3-ae10-f8d355d4db97,120,42.098110,-79.320600,10436.655054360708
e57d64d9-e764-42f3-ae10-f8d355d4db97,121,42.098020,-79.322880,10625.036067173078
e57d64d9-e764-42f3-ae10-f8d355d4db97,122,42.097870,-79.326080,10889.583947340578
e57d64d9-e764-42f3-ae10-f8d355d4db97,123,42.097760,-79.328800,11114.33580913291
e57d64d9-e764-42f3-ae10-f8d355d4db97,124,42.097760,-79.329330,11158.064507257019
e57d64d9-e764-42f3-ae10-f8d355d4db97,125,42.097830,-79.330920,11289.481240037016
e57d64d9-e764-42f3-ae10-f8d355d4db97,126,42.097990,-79.334120,11554.101699031364
e57d64d9-e764-42f3-ae10-f8d355d4db97,127,42.098490,-79.341570,12171.283325519578
e57d64d9-e764-42f3-ae10-f8d355d4db97,128,42.098570,-79.343290,12313.472139807878
e57d64d9-e764-42f3-ae10-f8d355d4db97,129,42.098590,-79.343290,12315.696041412464
e57d64d9-e764-42f3-ae10-f8d355d4db97,130,42.098580,-79.343290,12316.807992215152
e57d64d9-e764-42f3-ae10-f8d355d4db97,131,42.098570,-79.343290,12317.91994301705
e57d64d9-e764-42f3-ae10-f8d355d4db97,132,42.098860,-79.348130,12718.547575068877
e57d64d9-e764-42f3-ae10-f8d355d4db97,133,42.099060,-79.348140,12740.80189036043
e57d64d9-e764-42f3-ae10-f8d355d4db97,134,42.099110,-79.348130,12746.422528790468
e57d64d9-e764-42f3-ae10-f8d355d4db97,135,42.099200,-79.348060,12757.977008467955
e57d64d9-e764-42f3-ae10-f8d355d4db97,136,42.099260,-79.347890,12773.508795982169
e57d64d9-e764-42f3-ae10-f8d355d4db97,137,42.099310,-79.347480,12807.78969437869
e57d64d9-e764-42f3-ae10-f8d355d4db97,138,42.099311,-79.347473,12808.347597147706
e57d64d9-e764-42f3-ae10-f8d355d4db97,139,42.099670,-79.344950,13020.330366062364
e57d64d9-e764-42f3-ae10-f8d355d4db97,140,42.099770,-79.344420,13065.449367560019
e57d64d9-e764-42f3-ae10-f8d355d4db97,141,42.099870,-79.344130,13091.833239861882
e57d64d9-e764-42f3-ae10-f8d355d4db97,142,42.100070,-79.343640,13137.973428187526
e57d64d9-e764-42f3-ae10-f8d355d4db97,143,42.100590,-79.342580,13242.813760703353
e57d64d9-e764-42f3-ae10-f8d355d4db97,144,42.100580,-79.342580,13243.925711505251
e57d64d9-e764-42f3-ae10-f8d355d4db97,145,42.101460,-79.340760,13423.150339625823
e57d64d9-e764-42f3-ae10-f8d355d4db97,146,42.101464,-79.340751,13424.03255373006
e57d64d9-e764-42f3-ae10-f8d355d4db97,147,42.102140,-79.339310,13564.670695903418
e57d64d9-e764-42f3-ae10-f8d355d4db97,148,42.102330,-79.338800,13611.752625398762
e57d64d9-e764-42f3-ae10-f8d355d4db97,149,42.102460,-79.338280,13657.023031780827
e57d64d9-e764-42f3-ae10-f8d355d4db97,150,42.102570,-79.337750,13702.427005862073
e57d64d9-e764-42f3-ae10-f8d355d4db97,151,42.102820,-79.337060,13765.777388380757
e57d64d9-e764-42f3-ae10-f8d355d4db97,152,42.103820,-79.334430,14009.585106810868
e57d64d9-e764-42f3-ae10-f8d355d4db97,153,42.104120,-79.333600,14085.752629032262
e57d64d9-e764-42f3-ae10-f8d355d4db97,154,42.104200,-79.333240,14116.755741012734
e57d64d9-e764-42f3-ae10-f8d355d4db97,155,42.104210,-79.332970,14139.058097859472
e57d64d9-e764-42f3-ae10-f8d355d4db97,156,42.104180,-79.332660,14164.849305921507
e57d64d9-e764-42f3-ae10-f8d355d4db97,157,42.104150,-79.332530,14176.080946701848
e57d64d9-e764-42f3-ae10-f8d355d4db97,158,42.103710,-79.331320,14287.249801318769
e57d64d9-e764-42f3-ae10-f8d355d4db97,159,42.103560,-79.330730,14338.702839361209
e57d64d9-e764-42f3-ae10-f8d355d4db97,160,42.103390,-79.329550,14437.870610302796
e57d64d9-e764-42f3-ae10-f8d355d4db97,161,42.103370,-79.328800,14499.785312081616
e57d64d9-e764-42f3-ae10-f8d355d4db97,162,42.103370,-79.326230,14711.809485262573
e57d64d9-e764-42f3-ae10-f8d355d4db97,163,42.103380,-79.324510,14853.713277378227
e57d64d9-e764-42f3-ae10-f8d355d4db97,164,42.103360,-79.322880,14988.206140855687
e57d64d9-e764-42f3-ae10-f8d355d4db97,165,42.102860,-79.315940,15563.449324776262
e57d64d9-e764-42f3-ae10-f8d355d4db97,166,42.102840,-79.314680,15667.423558152954
e57d64d9-e764-42f3-ae10-f8d355d4db97,167,42.102840,-79.312590,15839.849327087264
e57d64d9-e764-42f3-ae10-f8d355d4db97,168,42.102840,-79.312585,15840.28301819961
e57d64d9-e764-42f3-ae10-f8d355d4db97,169,42.102860,-79.308440,16182.233022479639
e57d64d9-e764-42f3-ae10-f8d355d4db97,170,42.102810,-79.307790,16236.145707364438
e57d64d9-e764-42f3-ae10-f8d355d4db97,171,42.102680,-79.307190,16287.713494225898
e57d64d9-e764-42f3-ae10-f8d355d4db97,172,42.102050,-79.304530,16518.075953131927
e57d64d9-e764-42f3-ae10-f8d355d4db97,173,42.101860,-79.303780,16583.45951020829
e57d64d9-e764-42f3-ae10-f8d355d4db97,174,42.101410,-79.301730,16759.835211478086
e57d64d9-e764-42f3-ae10-f8d355d4db97,175,42.101240,-79.301050,16819.03587083119
e57d64d9-e764-42f3-ae10-f8d355d4db97,176,42.101110,-79.300250,16886.602320169604
e57d64d9-e764-42f3-ae10-f8d355d4db97,177,42.101050,-79.298820,17004.769613024688
e57d64d9-e764-42f3-ae10-f8d355d4db97,178,42.100830,-79.297480,17117.99760561601
e57d64d9-e764-42f3-ae10-f8d355d4db97,179,42.100830,-79.297350,17128.722993436866
e57d64d9-e764-42f3-ae10-f8d355d4db97,180,42.100800,-79.297140,17146.36684183273
e57d64d9-e764-42f3-ae10-f8d355d4db97,181,42.100760,-79.297090,17152.43312865693
e57d64d9-e764-42f3-ae10-f8d355d4db97,182,42.100720,-79.296730,17182.465432136752
e57d64d9-e764-42f3-ae10-f8d355d4db97,183,42.100560,-79.295960,17248.437160291738
e57d64d9-e764-42f3-ae10-f8d355d4db97,184,42.100460,-79.295380,17297.564084281574
e57d64d9-e764-42f3-ae10-f8d355d4db97,185,42.100460,-79.294920,17335.515678022035
e57d64d9-e764-42f3-ae10-f8d355d4db97,186,42.100530,-79.294410,17378.3063038566
e57d64d9-e764-42f3-ae10-f8d355d4db97,187,42.100730,-79.293590,17449.52046109485
e57d64d9-e764-42f3-ae10-f8d355d4db97,188,42.100970,-79.292870,17514.641880573337
e57d64d9-e764-42f3-ae10-f8d355d4db97,189,42.101340,-79.291950,17600.97754253089
e57d64d9-e764-42f3-ae10-f8d355d4db97,190,42.103150,-79.288190,17970.75252503173
e57d64d9-e764-42f3-ae10-f8d355d4db97,191,42.103670,-79.287220,18069.48074653529
e57d64d9-e764-42f3-ae10-f8d355d4db97,192,42.108870,-79.287080,18647.810498087703
e57d64d9-e764-42f3-ae10-f8d355d4db97,193,42.108870,-79.287090,18648.63542330126
e57d64d9-e764-42f3-ae10-f8d355d4db97,194,42.108840,-79.284890,18830.149668751463
e57d64d9-e764-42f3-ae10-f8d355d4db97,195,42.108840,-79.282990,18986.8855334511
e57d64d9-e764-42f3-ae10-f8d355d4db97,196,42.109170,-79.282990,19023.57990992796
e57d64d9-e764-42f3-ae10-f8d355d4db97,197,42.109172,-79.282990,19023.829039044904
e57d64d9-e764-42f3-ae10-f8d355d4db97,198,42.109990,-79.282990,19114.759875719956
e57d64d9-e764-42f3-ae10-f8d355d4db97,199,42.109970,-79.280090,19353.994335343075
e57d64d9-e764-42f3-ae10-f8d355d4db97,200,42.109910,-79.277760,19546.314423302825
e57d64d9-e764-42f3-ae10-f8d355d4db97,201,42.110130,-79.273510,19897.75371739581
e57d64d9-e764-42f3-ae10-f8d355d4db97,202,42.110110,-79.273050,19935.76464150304
e57d64d9-e764-42f3-ae10-f8d355d4db97,203,42.109850,-79.271160,20094.330641661556
e57d64d9-e764-42f3-ae10-f8d355d4db97,204,42.109790,-79.270790,20125.573087514324
e57d64d9-e764-42f3-ae10-f8d355d4db97,205,42.109710,-79.270470,20153.428896828453
e57d64d9-e764-42f3-ae10-f8d355d4db97,206,42.109640,-79.270290,20170.193807080785
e57d64d9-e764-42f3-ae10-f8d355d4db97,207,42.109200,-79.269320,20263.983283455786
e57d64d9-e764-42f3-ae10-f8d355d4db97,208,42.108760,-79.268310,20360.603727288908
e57d64d9-e764-42f3-ae10-f8d355d4db97,209,42.107960,-79.266590,20528.07152970959
e57d64d9-e764-42f3-ae10-f8d355d4db97,210,42.106800,-79.263960,20780.478526877014
e57d64d9-e764-42f3-ae10-f8d355d4db97,211,42.106630,-79.263610,20814.98940549282
e57d64d9-e764-42f3-ae10-f8d355d4db97,212,42.106530,-79.263450,20832.24815564336
e57d64d9-e764-42f3-ae10-f8d355d4db97,213,42.103190,-79.258580,21379.373370950212
e57d64d9-e764-42f3-ae10-f8d355d4db97,214,42.102370,-79.257440,21510.366822295542
e57d64d9-e764-42f3-ae10-f8d355d4db97,215,42.101500,-79.256170,21652.973923485923
e57d64d9-e764-42f3-ae10-f8d355d4db97,216,42.100100,-79.254120,21882.84231896475
e57d64d9-e764-42f3-ae10-f8d355d4db97,217,42.100000,-79.254030,21896.213161394448
e57d64d9-e764-42f3-ae10-f8d355d4db97,218,42.099850,-79.253930,21914.821416214374
e57d64d9-e764-42f3-ae10-f8d355d4db97,219,42.099010,-79.253680,22010.475598666104
e57d64d9-e764-42f3-ae10-f8d355d4db97,220,42.098830,-79.253570,22032.452207800998
e57d64d9-e764-42f3-ae10-f8d355d4db97,221,42.098720,-79.253400,22051.062317590404
e57d64d9-e764-42f3-ae10-f8d355d4db97,222,42.098340,-79.252810,22115.521687803815
e57d64d9-e764-42f3-ae10-f8d355d4db97,223,42.098030,-79.252410,22163.24362463667
e57d64d9-e764-42f3-ae10-f8d355d4db97,224,42.098020,-79.252400,22164.628243368974
e57d64d9-e764-42f3-ae10-f8d355d4db97,225,42.099350,-79.250360,22388.682135124214
e57d64d9-e764-42f3-ae10-f8d355d4db97,226,42.099410,-79.250240,22400.620862704032
e57d64d9-e764-42f3-ae10-f8d355d4db97,227,42.099480,-79.250010,22421.131291497662
e57d64d9-e764-42f3-ae10-f8d355d4db97,228,42.099780,-79.248210,22573.33993358294
e57d64d9-e764-42f3-ae10-f8d355d4db97,229,42.099780,-79.248209,22573.434877228367
e57d64d9-e764-42f3-ae10-f8d355d4db97,230,42.099780,-79.248210,22573.52982087379
e57d64d9-e764-42f3-ae10-f8d355d4db97,231,42.100330,-79.245000,22845.337256094463
e57d64d9-e764-42f3-ae10-f8d355d4db97,232,42.098560,-79.244470,23046.951632049673
e57d64d9-e764-42f3-ae10-f8d355d4db97,233,42.096297,-79.243812,23304.330944883935
e57d64d9-e764-42f3-ae10-f8d355d4db97,234,42.096290,-79.243810,23305.171641306013
e57d64d9-e764-42f3-ae10-f8d355d4db97,235,42.095960,-79.243680,23343.401580884427
e57d64d9-e764-42f3-ae10-f8d355d4db97,236,42.096260,-79.241910,23493.204146359043
e57d64d9-e764-42f3-ae10-f8d355d4db97,237,42.096340,-79.241290,23545.12733369482
e57d64d9-e764-42f3-ae10-f8d355d4db97,238,42.096640,-79.239570,23690.910096456344
e57d64d9-e764-42f3-ae10-f8d355d4db97,239,42.096850,-79.237980,23824.160274365517
f66dff84-fe25-4723-b595-c9b09d3bc9e5,0,42.497040,-79.309850,0
f66dff84-fe25-4723-b595-c9b09d3bc9e5,1,42.494850,-79.313960,415.74861627521204
f66dff84-fe25-4723-b595-c9b09d3bc9e5,2,42.492940,-79.317620,783.3837273932112
f66dff84-fe25-4723-b595-c9b09d3bc9e5,3,42.489070,-79.324950,1522.5688103507823
f66dff84-fe25-4723-b595-c9b09d3bc9e5,4,42.487930,-79.322760,1742.3757165715867
f66dff84-fe25-4723-b595-c9b09d3bc9e5,5,42.487920,-79.322870,1751.4637174505451
f66dff84-fe25-4723-b595-c9b09d3bc9e5,6,42.487920,-79.322880,1752.2836919434906
f66dff84-fe25-4723-b595-c9b09d3bc9e5,7,42.487602,-79.324930,1924.0768306703112
f66dff84-fe25-4723-b595-c9b09d3bc9e5,8,42.487600,-79.324940,1924.9059564962893
f66dff84-fe25-4723-b595-c9b09d3bc9e5,9,42.487182,-79.327779,2162.33306330229
f66dff84-fe25-4723-b595-c9b09d3bc9e5,10,42.487180,-79.327790,2163.2214790298026
f66dff84-fe25-4723-b595-c9b09d3bc9e5,11,42.486980,-79.329040,2268.104520399399
f66dff84-fe25-4723-b595-c9b09d3bc9e5,12,42.488200,-79.329370,2406.4349153273174
f66dff84-fe25-4723-b595-c9b09d3bc9e5,13,42.488820,-79.329550,2476.9380676608034
f66dff84-fe25-4723-b595-c9b09d3bc9e5,14,42.488200,-79.329370,2547.4412199942894
f66dff84-fe25-4723-b595-c9b09d3bc9e5,15,42.486980,-79.329040,2685.771614922208
f66dff84-fe25-4723-b595-c9b09d3bc9e5,16,42.486880,-79.329820,2750.690025531117
f66dff84-fe25-4723-b595-c9b09d3bc9e5,17,42.486651,-79.331310,2875.5173672734873
f66dff84-fe25-4723-b595-c9b09d3bc9e5,18,42.486650,-79.331320,2876.3192074182443
f66dff84-fe25-4723-b595-c9b09d3bc9e5,19,42.486530,-79.332140,2944.869737331652
f66dff84-fe25-4723-b595-c9b09d3bc9e5,20,42.485260,-79.331800,3088.813302021947
f66dff84-fe25-4723-b595-c9b09d3bc9e5,21,42.485461,-79.330472,3199.315344727097
f66dff84-fe25-4723-b595-c9b09d3bc9e5,22,42.485670,-79.329010,3321.468862786578
f66dff84-fe25-4723-b595-c9b09d3bc9e5,23,42.485700,-79.328680,3348.733827089808
f66dff84-fe25-4723-b595-c9b09d3bc9e5,24,42.484060,-79.328220,3534.954107438172
f66dff84-fe25-4723-b595-c9b09d3bc9e5,25,42.483820,-79.329780,3665.632249590376
f66dff84-fe25-4723-b595-c9b09d3bc9e5,26,42.484520,-79.329970,3745.0128509714586
f66dff84-fe25-4723-b595-c9b09d3bc9e5,27,42.483820,-79.329780,3824.3934523525413
f66dff84-fe25-4723-b595-c9b09d3bc9e5,28,42.484060,-79.328220,3955.0715945047455
f66dff84-fe25-4723-b595-c9b09d3bc9e5,29,42.484090,-79.327930,3979.0851457667927
f66dff84-fe25-4723-b595-c9b09d3bc9e5,30,42.484080,-79.327810,3988.988068682158
f66dff84-fe25-4723-b595-c9b09d3bc9e5,31,42.484000,-79.327610,4007.645733167457
f66dff84-fe25-4723-b595-c9b09d3bc9e5,32,42.483740,-79.327140,4055.8252028139987
f66dff84-fe25-4723-b595-c9b09d3bc9e5,33,42.483480,-79.326700,4102.060411993718
f66dff84-fe25-4723-b595-c9b09d3bc9e5,34,42.483420,-79.326590,4113.279975733442
f66dff84-fe25-4723-b595-c9b09d3bc9e5,35,42.482830,-79.327190,4195.285398001296
f66dff84-fe25-4723-b595-c9b09d3bc9e5,36,42.481650,-79.325110,4410.483682363807
f66dff84-fe25-4723-b595-c9b09d3bc9e5,37,42.481650,-79.325110,4410.520547598484
f66dff84-fe25-4723-b595-c9b09d3bc9e5,38,42.479920,-79.322070,4725.374263222297
f66dff84-fe25-4723-b595-c9b09d3bc9e5,39,42.478970,-79.320440,4895.748987812308
f66dff84-fe25-4723-b595-c9b09d3bc9e5,40,42.478480,-79.319540,4987.489827506156
f66dff84-fe25-4723-b595-c9b09d3bc9e5,41,42.478460,-79.319510,4990.806269900795
f66dff84-fe25-4723-b595-c9b09d3bc9e5,42,42.481560,-79.316340,5422.550465878336
f66dff84-fe25-4723-b595-c9b09d3bc9e5,43,42.483510,-79.314310,5695.913600338018
f66dff84-fe25-4723-b595-c9b09d3bc9e5,44,42.484280,-79.315799,5845.015475629269
f66dff84-fe25-4723-b595-c9b09d3bc9e5,45,42.484280,-79.315800,5845.110669008745
f66dff84-fe25-4723-b595-c9b09d3bc9e5,46,42.484560,-79.316370,5901.272051267914
f66dff84-fe25-4723-b595-c9b09d3bc9e5,47,42.484880,-79.316940,5960.015767570717
f66dff84-fe25-4723-b595-c9b09d3bc9e5,48,42.481280,-79.320680,6464.300654160888
f66dff84-fe25-4723-b595-c9b09d3bc9e5,49,42.479340,-79.322660,6734.300645120614
f66dff84-fe25-4723-b595-c9b09d3bc9e5,50,42.478730,-79.323340,6822.110897613026
f66dff84-fe25-4723-b595-c9b09d3bc9e5,51,42.478710,-79.323310,6825.427332714833
