trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
CARTS-Willard-01-10,8,364759,16:10:00,16:10:00,,0,0,1,1,9987.56,
CARTS-Willard-01-09,0,364759,14:45:00,14:45:00,,0,0,1,1,0,
CARTS-Willard-01-09,1,7uue,14:49:00,14:49:00,,0,0,1,1,2132.7,
CARTS-Willard-01-09,2,x2b2,14:51:00,14:51:00,,0,0,1,1,3083.43,
CARTS-Willard-01-09,3,go4g,14:52:00,14:52:00,,0,0,1,1,3903.5,
CARTS-Willard-01-09,4,54by,14:54:00,14:54:00,,0,0,1,1,4647.2,
CARTS-Willard-01-09,5,o4je,14:56:00,14:56:00,,0,0,1,1,5835.63,
CARTS-Willard-01-09,6,wyv1,15:00:00,15:00:00,,0,0,1,1,7500.5,
CARTS-Willard-01-09,7,5fez,15:02:00,15:02:00,,0,0,1,1,8394.77,
CARTS-Willard-01-09,8,364759,15:10:00,15:10:00,,0,0,1,1,9987.56,
